pathway_id,pathway_name,gene_id,kegg_gene_symbol,gene_symbol,entrez,tdc_idx,matched_via,category,is_enzyme,degree,betweenness,is_articulation,importance
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:4193,MDM2,MDM2,4193,14612,direct,Human Diseases,True,2,0.0244897959183673,True,1.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:4217,MAP3K5,MAP3K5,4217,8284,direct,Human Diseases,True,1,0.0,False,0.5
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:4257,MGST1,MGST1,4257,14130,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:4258,MGST2,MGST2,4258,5949,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:4259,MGST3,MGST3,4259,1732,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:4292,MLH1,MLH1,4292,4138,direct,Human Diseases,False,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:4436,MSH2,MSH2,4436,2720,direct,Human Diseases,False,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:4437,MSH3,MSH3,4437,6559,direct,Human Diseases,False,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:472,ATM,ATM,472,13600,direct,Human Diseases,True,2,0.0,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5170,PDPK1,PDPK1,5170,17213,direct,Human Diseases,True,2,0.0285714285714285,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5290,PIK3CA,PIK3CA,5290,5076,direct,Human Diseases,True,2,0.0097959183673469,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5291,PIK3CB,PIK3CB,5291,4865,direct,Human Diseases,True,2,0.0097959183673469,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5293,PIK3CD,PIK3CD,5293,151,direct,Human Diseases,True,2,0.0097959183673469,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5295,PIK3R1,PIK3R1,5295,6454,direct,Human Diseases,False,2,0.0097959183673469,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5296,PIK3R2,PIK3R2,5296,20313,direct,Human Diseases,False,2,0.0097959183673469,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5366,PMAIP1,PMAIP1,5366,19685,direct,Human Diseases,False,2,0.0001632653061224,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:538,ATP7A,ATP7A,538,23289,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:540,ATP7B,ATP7B,540,15361,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:54205,CYCS,CYCS,54205,8669,direct,Human Diseases,False,1,0.0,False,0.5
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5429,POLH,POLH,5429,7852,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5594,MAPK1,MAPK1,5594,22398,direct,Human Diseases,True,2,0.0171428571428571,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5595,MAPK3,MAPK3,5595,17536,direct,Human Diseases,True,2,0.0171428571428571,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:572,BAD,BAD,572,13169,direct,Human Diseases,False,4,0.148734693877551,True,1.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:578,BAK1,BAK1,578,7703,direct,Human Diseases,False,2,0.0001632653061224,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:581,BAX,BAX,581,20933,direct,Human Diseases,False,2,0.0001632653061224,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:596,BCL2,BCL2,596,19695,direct,Human Diseases,False,5,0.0448979591836734,False,0.8333333333333334
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:598,BCL2L1,BCL2L1,598,21567,direct,Human Diseases,False,5,0.0448979591836734,False,0.8333333333333334
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:5980,REV3L,REV3L,5980,8149,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:637,BID,BID,637,22313,direct,Human Diseases,False,1,0.0,False,0.5
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:653689,GSTT2B,GSTT2B,653689,22433,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:672,BRCA1,BRCA1,672,18814,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:7153,TOP2A,TOP2A,7153,18685,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:7155,TOP2B,TOP2B,7155,4095,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:7157,TP53,TP53,7157,18268,direct,Human Diseases,False,8,0.153469387755102,True,1.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:7507,XPA,XPA,7507,10976,direct,Human Diseases,False,0,0.0,False,0.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:836,CASP3,CASP3,836,6128,direct,Human Diseases,True,4,0.196734693877551,True,1.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:841,CASP8,CASP8,841,3602,direct,Human Diseases,True,5,0.2228571428571428,True,1.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:842,CASP9,CASP9,842,238,direct,Human Diseases,True,4,0.073469387755102,True,1.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:8503,PIK3R3,PIK3R3,8503,720,direct,Human Diseases,False,2,0.0097959183673469,False,0.6666666666666667
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:8772,FADD,FADD,8772,13348,direct,Human Diseases,False,2,0.0473469387755102,True,1.0
path:hsa01524,Platinum drug resistance - Homo sapiens (human),hsa:9446,GSTO1,GSTO1,9446,12213,direct,Human Diseases,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:10057,ABCC5,ABCC5,10057,5110,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:10058,ABCB6,ABCB6,10058,3738,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:10060,ABCC9,ABCC9,10060,14154,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:10257,ABCC4,ABCC4,10257,15480,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:10347,ABCA7,ABCA7,10347,19810,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:10349,ABCA10,ABCA10,10349,19168,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:10350,ABCA9,ABCA9,10350,19165,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:10351,ABCA8; ABC-type organic anion transporter ABCA8 isoform 1,ABCA8,10351,19164,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:1080,CFTR,CFTR,1080,9319,direct,Environmental Information Processing,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:11194,ABCB8,ABCB8,11194,9587,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:1244,ABCC2,ABCC2,1244,12127,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:154664,ABCA13; ATP-binding cassette sub-family A member 13,ABCA13,154664,8851,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:1672,DEFB1,DEFB1,1672,9674,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:19,ABCA1,ABCA1,19,11029,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:20,ABCA2,ABCA2,20,11404,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:21,ABCA3,ABCA3,21,17204,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:215,ABCD1,ABCD1,215,23676,direct,Environmental Information Processing,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:22,ABCB7,ABCB7,22,23278,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:225,ABCD2,ABCD2,225,14221,direct,Environmental Information Processing,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:23456,ABCB10,ABCB10,23456,2232,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:23457,ABCB9,ABCB9,23457,14995,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:23460,ABCA6,ABCA6,23460,19167,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:23461,ABCA5,ABCA5,23461,19170,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:24,ABCA4,ABCA4,24,1038,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:26154,ABCA12,ABCA12,26154,3679,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:340273,ABCB5,ABCB5,340273,8638,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:368,ABCC6,ABCC6,368,17373,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:4363,ABCC1,ABCC1,4363,17372,direct,Environmental Information Processing,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:5243,ABCB1,ABCB1,5243,9048,direct,Environmental Information Processing,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:5244,ABCB4,ABCB4,5244,9047,direct,Environmental Information Processing,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:5825,ABCD3,ABCD3,5825,1040,direct,Environmental Information Processing,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:5826,ABCD4,ABCD4,5826,16069,direct,Environmental Information Processing,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:64137,ABCG4,ABCG4,64137,13725,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:64240,ABCG5,ABCG5,64240,2690,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:64241,ABCG8,ABCG8,64241,2691,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:6833,ABCC8,ABCC8,6833,12719,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:6890,TAP1,TAP1,6890,7673,direct,Environmental Information Processing,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:6891,TAP2,TAP2,6891,7670,direct,Environmental Information Processing,True,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:85320,ABCC11,ABCC11,85320,17634,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:8647,ABCB11,ABCB11,8647,3411,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:8714,ABCC3,ABCC3,8714,18989,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:89845,ABCC10,ABCC10,89845,7845,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:94160,ABCC12,ABCC12,94160,17633,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:9429,ABCG2,ABCG2,9429,5753,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa02010,ABC transporters - Homo sapiens (human),hsa:9619,ABCG1,ABCG1,9619,22191,direct,Environmental Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100008587,RNA5-8SN5,RNA5-8S5,100008587,22288,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100008588,RNA18SN5,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100008589,RNA28SN5,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169751,RNA5S1,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169753,RNA5S2,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169754,RNA5S3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169755,RNA5S4,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169756,RNA5S5,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169757,RNA5S6,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169758,RNA5S7,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169759,RNA5S8,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169760,RNA5S9,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169761,RNA5S10,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169762,RNA5S11,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169763,RNA5S12,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169764,RNA5S13,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169765,RNA5S14,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169766,RNA5S15,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169767,RNA5S16,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:100169768,RNA5S17,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10171,RCL1,RCL1,10171,10520,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:101929601,putative exonuclease GOR,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:101929627,putative exonuclease GOR,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10199,MPHOSPH10,MPHOSPH10,10199,2858,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:102157402,AK6,AK6,102157402,6462,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10248,POP7,POP7,10248,9194,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:102724159,periodic tryptophan protein 2 homolog,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10436,EMG1,EMG1,10436,13979,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10482,NXF1,NXF1,10482,13131,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10528,NOP56,NOP56,10528,21364,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10556,RPP30,RPP30,10556,12030,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10557,RPP38; ribonuclease P protein subunit p38,RPP38,10557,11550,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10607,TBL3,TBL3,10607,17182,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:106631781,RNA18SN1,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:106632260,RNA5-8SN1,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:106632264,RNA28SN1,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10775,POP4,POP4,10775,20423,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10799,RPP40,RPP40,10799,7307,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10813,UTP14A,UTP14A,10813,23519,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10885,WDR3,WDR3,10885,1247,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:10940,POP1,POP1,10940,10211,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109616983,SNORD3F,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109616984,SNORD3G; small nucleolar RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109616985,SNORD3J; small nucleolar RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109616996,SNORD3I; small nucleolar RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109617015,SNORD3E; small nucleolar RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109617016,SNORD3H; small nucleolar RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109617017,SNORD3K; small nucleolar RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109864272,RNA28SN4,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109864273,RNA18SN4,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109864274,RNA5-8SN4,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109864280,RNA18SN2; RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109864281,RNA5-8SN2,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109864282,RNA28SN2; RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109910380,RNA18SN3; RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109910381,RNA5-8SN3; RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:109910382,RNA28SN3; RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124900922,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124901220,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124901221,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124901505,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124901506,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124901507,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124901508,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124901509,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124901858,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124901859,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124901860,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124902100,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124902101,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124902595,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124902596,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124902847,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124903435,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124903436,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124903594,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124903595,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124904151,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124904381,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124904666,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124904668,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124904669,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
