pathway,gene_symbol,entrez,tdc_idx,weight,matched_via
TNFa,TRIM47,91107,19255,5.244304088277187,symbol
TNFa,CXCL6,6372,5648,10.517614056873304,symbol
TNFa,TNIP1,10318,7024,6.429594434462538,symbol
TNFa,MMP12,4321,13569,6.477017108768284,symbol
TNFa,BMP2,650,21426,8.582446164835554,symbol
TNFa,CFB,629,7635,7.426735426480381,symbol
TNFa,CCL2,6347,18560,19.84618276040007,symbol
TNFa,TICAM1,148022,19935,3.4637566632122025,symbol
TNFa,CTHRC1,115908,10245,9.459560282116046,symbol
TNFa,IL6,3569,8650,19.70357332798217,symbol
TNFa,NFKB2,4791,12175,5.002450148328656,symbol
TNFa,SOD2,6648,8415,13.62311027435944,symbol
TNFa,MMP9,4318,21782,12.588757730190256,symbol
TNFa,RHCG,51458,16989,3.101600356415304,symbol
TNFa,TIFA,92610,5863,6.052292771609127,symbol
TNFa,MMP10,4319,13565,8.347427839604803,symbol
TNFa,TAPBP,6892,7695,3.979742516720568,symbol
TNFa,IGFL1,374918,20844,8.951569979952977,symbol
TNFa,B4GALT1,2683,10629,2.7458532611816775,symbol
TNFa,DTX2,113878,9008,2.931319728324946,symbol
TNFa,TNIP2,79155,5321,3.3942899778951263,symbol
TNFa,PTX3,5806,4986,21.50273416683471,symbol
TNFa,CYLD,1540,17651,2.875463653861722,symbol
TNFa,EDN1,1906,7356,7.585623802775744,symbol
TNFa,TMEM217,221468,7763,4.038150679601343,symbol
TNFa,RIPK2,8767,10152,5.572407893721106,symbol
TNFa,SDC4,6385,21751,8.12277620754622,symbol
TNFa,USP43,124739,18315,3.4492245557244177,symbol
TNFa,RND1,27289,14284,4.684880682722876,symbol
TNFa,BDKRB1,623,16226,4.922306051821282,symbol
TNFa,BIRC2,329,13559,4.671661250669304,symbol
TNFa,CTSS,1520,1369,6.3975388341766894,symbol
TNFa,MMP13,4322,13570,7.1057590330167395,symbol
TNFa,ETS1,2113,13831,4.591170934354626,symbol
TNFa,APBA3,9546,19899,2.177085765123919,symbol
TNFa,TYMP,1890,22817,4.018625143360947,symbol
TNFa,NECAP2,55707,262,2.727408520220788,symbol
TNFa,C11orf96,387763,12848,4.766669050666692,symbol
TNFa,ANKLE2,23141,15078,2.3679316803426,symbol
TNFa,WTAP,9589,8416,3.2215281990206424,symbol
TNFa,TRAF1,7185,11128,9.396001195110344,symbol
TNFa,SQOR,58472,16586,5.95671516807764,alias
TNFa,UBE2Z,65264,18942,2.248799621815309,symbol
TNFa,CXCL1,2919,5650,20.42654598346696,symbol
TNFa,KRT6B,3854,14366,4.416223266815222,symbol
TNFa,CLUHP3,100132341,17603,1.9472882155556552,symbol
TNFa,CFLAR,8837,3599,3.7265442353972937,symbol
TNFa,SRGN,5552,11842,3.9513283861811814,symbol
TNFa,GPR176,11245,16464,3.0121862726163635,symbol
TNFa,C3,718,19979,9.89843789140028,symbol
TNFa,TNFAIP1,7126,18476,2.77854938464495,symbol
TNFa,SLC41A2,84102,14795,5.357994940261768,symbol
TNFa,PDPN,10630,227,2.3542506787145947,symbol
TNFa,IL1RN,3557,3169,4.754297985994012,symbol
TNFa,AKR1B1,231,9421,6.596693035594108,symbol
TNFa,GSAP,54103,9017,4.868162413678591,symbol
TNFa,UXS1,80146,3109,4.234970822197877,symbol
TNFa,RHBDL2,54933,602,3.677837371267748,symbol
TNFa,NFKBIB,4793,20604,2.087127406943084,symbol
TNFa,IL15,3600,5962,5.507100222307256,symbol
TNFa,STAT5A,6776,18777,3.633489294363245,symbol
Trail,FRMPD1,22844,10721,-2.2346142429872535,symbol
Trail,WT1-AS,51352,12799,2.225105360384251,symbol
Trail,WNT8A,7478,6823,-1.8469616099390895,symbol
Trail,GPR18,2841,15503,3.2408048258403106,symbol
Trail,TEC,7006,5528,2.0513216388446684,symbol
Trail,TAS2R5,54429,9481,-2.176068075314979,symbol
Trail,NPY,4852,8665,1.60672627320766,symbol
Trail,KLHL14,57565,19574,-1.762760000960198,symbol
Trail,RAG2,5897,12836,1.571449059191501,symbol
Trail,SCNN1D,6339,36,-1.4200458064659192,symbol
Trail,ZIM3,114026,21250,1.498060659268145,symbol
Trail,C17orf99,100141515,19303,2.213003215232074,symbol
Trail,RHEBL1,121268,14293,4.128711528789865,symbol
Trail,GNL3L,54552,23163,-2.059139733833549,symbol
Trail,TLDC2,140711,21664,1.7471644560687452,symbol
Trail,KASH5,147872,20959,1.6994590812716333,alias
Trail,TMEM259,91304,19807,-1.4901164662989912,symbol
Trail,CALML6,163688,67,1.6775881055019897,symbol
Trail,TMEM273,170371,11751,2.0389521808061852,alias
Trail,CST7,8530,21533,2.084534800857333,symbol
Trail,DMRTC2,63946,20698,-1.4874649932723798,symbol
Trail,NPW,283869,17187,-2.20001978697375,symbol
Trail,ADAMTS17,170691,17064,-1.5773492573585983,symbol
Trail,MS4A1,931,13053,1.479370071782234,symbol
Trail,FLCN,201163,18385,1.593439448237178,symbol
Trail,AGAP6,414189,11769,-1.8548930173359528,symbol
Trail,LINC03043,154872,9351,-1.43061942551172,alias
Trail,HVCN1,84329,14863,2.1822532622856,symbol
Trail,WFDC10A,140832,21764,1.5981959590783616,symbol
Trail,LIM2,3982,21055,1.123151435766687,symbol
Trail,TESPA1,9840,14449,0.9666588741374412,symbol
Trail,CD1A,909,1609,1.6916094831884645,symbol
Trail,ZNRF4,148066,19941,1.03388541926211,symbol
Trail,WDR97,340390,10451,-1.3506488351485857,symbol
Trail,HTR1F,3355,4534,-1.436708264256362,symbol
Trail,TRIM72,493829,17590,1.5866385550003113,symbol
Trail,PDAP1,11333,9130,-1.3704966032123196,symbol
Trail,RAB37,326624,19211,2.947927917738633,symbol
Trail,CCDC28A-AS1,100507462,8303,-1.632533040853792,alias
Trail,LSM12,124801,18836,-1.9787703156243888,symbol
Trail,DNAJB8,165721,4774,-1.3663966648633838,symbol
Trail,BHMT,635,6540,1.276672382636482,symbol
Trail,BRS3,680,23575,0.8574735612780043,symbol
Trail,KRT35,3886,18743,1.08224727064896,symbol
Trail,KCNA5,3741,13931,1.4800500658955051,symbol
Trail,ATP5F1E,514,21894,1.4563903905956763,alias
Trail,KCNAB3,9196,18280,-0.951733669534874,symbol
Trail,TLR10,81793,5472,-1.518578263933709,symbol
Trail,MYOC,4653,1793,1.001947096180015,symbol
Trail,RRP12,23223,12096,-1.140568662757773,symbol
Trail,SPINK2,6691,5575,1.3331660939551442,symbol
Trail,RNF175,285533,6017,2.80090306130311,symbol
Trail,TMEM74,157753,10260,1.23206479186322,symbol
Trail,CBFA2T3,863,18029,2.0847503708249637,symbol
Trail,OR5K1,26339,4559,-1.2612460538902648,symbol
Trail,UAP1L1,91373,11410,2.7973723557199803,symbol
Trail,STEEP1,63932,23473,-1.3793938976580724,alias
Trail,TAS2R9,50835,14063,1.11704778475682,symbol
Trail,GLIPR1L1,256710,14645,1.1622241729387786,symbol
Trail,NFAM1,150372,22721,1.1389091200150856,symbol
Trail,BACH2,60468,8068,1.939233902245995,symbol
Trail,NDST3,9348,5875,0.966563798250112,symbol
Trail,VHL,7428,4001,-1.1923081070046433,symbol
Trail,SLC7A9,11136,20441,1.2157107689110207,symbol
Trail,IFNLR1,163702,376,1.714247303156265,symbol
Trail,RGSL1,353299,1873,0.8317474214346863,symbol
Trail,DDX19A,55308,17858,-1.456258613225155,symbol
Trail,GH1,2688,19114,0.7103620260458975,symbol
Trail,DDX42,11325,19105,-1.398836095701123,symbol
Trail,AGAP4,119016,11715,-2.574493363329712,symbol
Trail,OVOL3,728361,20529,0.8709491112709934,symbol
Trail,LCA5L,150082,22165,1.259311043074329,symbol
Trail,NLRP9,338321,21218,1.2592040112566834,symbol
Trail,MED18,54797,460,-1.8389796442172464,symbol
Trail,CD79A,973,20700,0.973768673164574,symbol
Trail,MCCC2,64087,6485,-1.5768266135876654,symbol
Trail,AFMID,125061,19306,-2.3130551431257875,symbol
Trail,ODAD3,115948,20121,1.339219565318123,alias
Trail,XAB2,56949,20001,1.3952715996439196,symbol
Trail,OR1D2,4991,18118,1.0070387474722884,symbol
Trail,ASZ1,136991,9318,1.178534516706493,symbol
Trail,RBBP5,5929,2032,-1.6934393976864148,symbol
Trail,MED12L,116931,4945,1.3554099904795696,symbol
Trail,QPCTL,54814,20824,-1.0947281396271689,symbol
Trail,HTR3C,170572,5113,1.0882583303983988,symbol
Trail,RFPL3,10738,22557,1.0796540441100462,symbol
Trail,MS4A5,64232,13052,0.9477577680782964,symbol
Trail,EPB42,2038,16537,0.9258457795433074,symbol
Trail,CLVS1,157807,10022,-1.2863268876552971,symbol
Trail,TTC16,158248,11209,1.0100425178189505,symbol
Trail,VIPR2,7434,9648,0.6960471915006315,symbol
Trail,FMNL1,752,18872,1.2568113488975738,symbol
Trail,ZNF99,7652,20399,-0.992769199540952,symbol
Trail,TXNL1,9352,19664,-1.1387778548620822,symbol
Trail,SPATA46,284680,1713,1.2152591977316571,alias
Trail,VPREB3,29802,22424,1.9346643133862609,symbol
Trail,FAAP24,91442,20443,-1.373246413704388,symbol
Trail,ADAMTSL5,339366,19832,1.2043014133372123,symbol
Trail,NAP1L4,4676,12505,-0.9598660971932734,symbol
Trail,LILRA2,11027,21162,1.048734964207806,symbol
VEGF,CRACD,57482,5567,-4.8711900304965905,alias
VEGF,VWA8,23078,15267,-3.606804340408493,symbol
VEGF,NLGN1,22871,5060,-5.61807493255322,symbol
VEGF,NRG3,10718,11964,-5.823747328850695,symbol
VEGF,KCNK10,54207,16143,2.883306363931166,symbol
VEGF,HTR1F,3355,4534,-2.2364597930220778,symbol
VEGF,EPHA3,2042,4538,-4.434085608580629,symbol
VEGF,ZNF257,113835,20390,-4.556145548139363,symbol
VEGF,JCHAIN,3512,5631,-3.347995012762441,symbol
VEGF,PHACTR3,116154,21899,-9.249968612082682,symbol
VEGF,HACD4,401494,10574,-3.762313919779542,symbol
VEGF,VPREB3,29802,22424,-3.3923379350007634,symbol
VEGF,NCKAP5,344148,3284,-8.071059398131732,symbol
VEGF,CYTL1,54360,5351,3.4783279013951853,symbol
VEGF,NID2,22795,15889,-4.917471725170819,symbol
VEGF,SCML4,256380,8115,-1.878268205527691,symbol
VEGF,XKR4,114786,9990,-3.632515763615389,symbol
VEGF,CPA6,57094,10063,-2.5637682550218517,symbol
VEGF,PKHD1L1,93035,10264,-2.1052040386225586,symbol
VEGF,ART4,420,14117,-2.064522495593021,symbol
VEGF,VASH2,79805,2118,-3.04376019627761,symbol
VEGF,SPINK2,6691,5575,-1.891189378201046,symbol
VEGF,EPN2,22905,18429,10.766190218432923,symbol
VEGF,MYO3A,53904,11607,-1.9521780420749844,symbol
VEGF,VPREB1,7441,22401,-3.1796901692438966,symbol
VEGF,UNC5D,137970,9898,-2.5394275494386593,symbol
VEGF,IGLL1,3543,22419,-3.384890550843615,symbol
VEGF,TMCC3,57458,14720,7.271993918756322,symbol
VEGF,SMAD1,4086,5979,-3.8011115644634703,symbol
VEGF,RORB,6096,10821,-2.774477402073862,symbol
VEGF,CCDC81,60494,13481,-2.3013636649140867,symbol
VEGF,IRAG2,4033,14165,-3.312305070115477,alias
VEGF,CD72,971,10684,-2.717726388533283,symbol
VEGF,SRGAP2,23380,2056,-4.340003643824051,symbol
VEGF,PIEZO2,63895,19483,-1.891097003678188,symbol
VEGF,BEND4,389206,5505,-2.470928435437117,symbol
VEGF,GP5,2814,5212,-1.5919264340509562,symbol
VEGF,CDC37L1,55664,10518,3.3029194866435816,symbol
VEGF,CCM2,83605,8830,4.274565169024873,symbol
VEGF,ALDH1A1,216,10817,-6.402508328154738,symbol
VEGF,SPAG6,9576,11590,-1.5709152686418195,symbol
VEGF,ZNF597,146434,17263,3.020880055459865,symbol
VEGF,NUDT19,390916,20439,-9.11136805816042,symbol
VEGF,CRYM,1428,17415,3.4610332609011807,symbol
VEGF,ANKS1B,56899,14750,-2.57751849088035,symbol
VEGF,ZNF669,79862,2341,-2.1874532085885523,symbol
VEGF,P2RY14,9934,4947,2.8300020949268188,symbol
VEGF,ZNF347,84671,21112,3.0310536501075847,symbol
VEGF,IMMP2L,83943,9287,-2.01199922020731,symbol
VEGF,C1QTNF4,114900,12904,-1.859168026274888,symbol
VEGF,CD93,22918,21514,3.080460251428571,symbol
VEGF,PTCH1,5727,10946,-2.784163823230688,symbol
VEGF,ADGRD1,283383,15056,-3.686645232646942,symbol
VEGF,IKZF3,22806,18666,-1.6069478763992708,symbol
VEGF,AHRR,57491,6171,18.5042225173004,symbol
VEGF,RGL1,23179,1888,9.312973586573625,symbol
VEGF,HMHB1,57824,6959,-1.709453283798115,symbol
VEGF,SENP5,205564,5251,1.8655494571140576,symbol
VEGF,ZNF200,7752,17253,3.504692053097271,symbol
VEGF,MZB1,51237,6844,-1.7013074123621696,symbol
VEGF,NKD2,85409,6184,3.8953837260047064,symbol
VEGF,CNR1,1268,8052,-1.4561375900150673,symbol
VEGF,DCHS2,54798,6019,-1.7317454315883083,symbol
VEGF,TTC28,23331,22483,-2.073896421754878,symbol
VEGF,XK,7504,22985,-4.115595055397848,symbol
VEGF,WNT16,51384,9328,-2.03801122829194,symbol
VEGF,ZNF415,55786,21111,-2.783465058459749,symbol
VEGF,SMCO3,440087,14116,-2.1019845722626846,symbol
VEGF,BCAR3,8412,1034,5.832010393160435,symbol
VEGF,LMO2,4005,12815,3.651742989258342,symbol
VEGF,CAMK4,814,6657,-2.5470576373038605,symbol
VEGF,ARL9,132946,5572,-2.323345400183588,symbol
VEGF,FAT1,2195,6154,-5.105384181917695,symbol
VEGF,PLAA,9373,10607,2.3023833908939983,symbol
VEGF,RUBCNL,80183,15312,3.1367475160911016,alias
VEGF,CPVL,54504,8707,-4.0383857404609005,symbol
VEGF,MYEF2,50804,16590,-2.3686464295413723,symbol
VEGF,CSMD1,64478,9666,-1.3544722047731637,symbol
VEGF,TMSB15B,286527,23391,-2.2212495971070054,symbol
VEGF,DGKE,8526,19017,1.5475614473782888,symbol
VEGF,LIPC,3990,16663,-2.3050569576885223,symbol
VEGF,ALKBH1,8846,16120,1.755942028468947,symbol
VEGF,HOXD10,3236,3468,-1.8270196328254271,symbol
VEGF,CCDC141,285025,3497,-1.5880119781607391,symbol
VEGF,SAP30BP,29115,19248,1.7531166229969712,symbol
VEGF,NPTX1,4884,19343,2.3786718041515704,symbol
VEGF,IL21R,50615,17472,2.5436936116743767,symbol
VEGF,KIF26A,26153,16298,-2.1074504888575207,symbol
VEGF,ANXA5,308,5899,-5.268782703424574,symbol
VEGF,TRPC6,7225,13553,-2.1253456820911896,symbol
VEGF,SLC38A4,55089,14251,-2.2295562647496485,symbol
VEGF,SLFN13,146857,18581,-3.5315526394775434,symbol
VEGF,ZNF202,7753,13760,2.3065370796653744,symbol
VEGF,ASTE1,28990,4813,2.65124034624065,symbol
VEGF,GRIP1,23426,14594,-1.6175279401412324,symbol
VEGF,SST,6750,5170,-1.2248248638572286,symbol
VEGF,CAPSL,133690,6300,-2.4983608220933804,symbol
VEGF,SLC25A43,203427,23470,-4.358305529742228,symbol
VEGF,GPR68,8111,16164,2.157206936951082,symbol
VEGF,TBX1,6899,22345,-1.0038627707801815,symbol
WNT,BMP4,652,15901,5.93683107305,symbol
WNT,SIGLEC6,946,21062,2.0207361471,symbol
WNT,NPY2R,4887,6026,1.38723387106,symbol
WNT,CSF3R,1441,576,1.93231537539,symbol
WNT,KRT23,25984,18700,4.12161155069,symbol
WNT,FGF20,26281,9758,-2.0880306196,symbol
WNT,FGF3,2248,13344,-1.75149878034,symbol
WNT,MSX1,4487,5349,4.13090389196,symbol
WNT,RNF43,54894,19045,3.62818214446,symbol
WNT,CYP24A1,1591,21850,4.69230392105,symbol
WNT,BMP7,655,21866,2.09307161751,symbol
WNT,NTF3,4908,13933,2.27388978335,symbol
WNT,FGD2,221472,7761,1.63117929701,symbol
WNT,ALOX12,239,18212,-2.38809168835,symbol
WNT,ANKRD1,27063,12031,5.75344104425,symbol
WNT,FOXJ2,55810,13999,1.31222701553,symbol
WNT,KIF26B,55083,2330,1.36180050783,symbol
WNT,RUBCNL,80183,15312,2.90072733261,alias
WNT,KLK10,5655,21038,2.00418100752,symbol
WNT,SYT12,91683,13286,-1.25326075663,symbol
WNT,CACNA1E,777,1867,1.07499664802,symbol
WNT,LY86,9450,7317,1.59625220102,symbol
WNT,SLC7A8,23428,15709,-2.4843729916,symbol
WNT,ANO2,57101,13934,1.36220022375,symbol
WNT,GPR22,2845,9272,-1.02298721746,symbol
WNT,TCTN2,79867,15013,-1.51731000002,symbol
WNT,PLA2R1,22925,3365,-1.1473081003,symbol
WNT,SBSPON,157869,10086,1.4732102099,symbol
WNT,GFRA2,2675,9786,1.36711872351,symbol
WNT,MSX2,4488,7156,1.56657068981,symbol
WNT,CPLX2,10814,7161,-1.04050048512,symbol
WNT,SNTB1,6641,10294,1.76849258398,symbol
WNT,RBMS2,5939,14509,2.11730003842,symbol
WNT,C2CD3,26005,13399,1.45436019911,symbol
WNT,IRS1,3667,3778,3.18782977995,symbol
WNT,SNCAIP,9627,6711,1.43635014664,symbol
WNT,SFRP5,6425,12110,-1.07940364175,symbol
WNT,ZNF613,79898,21076,1.33650285529,symbol
WNT,ARL4C,10123,3861,3.27342846498,symbol
WNT,CAMK1D,57118,11530,1.84366782207,symbol
WNT,RAP2B,5912,4961,2.32707816213,symbol
WNT,SYK,6850,10901,-1.72470371194,symbol
WNT,ZNF385D,79750,4081,-1.28117922528,symbol
WNT,HOXB3,3213,18928,1.15163784334,symbol
WNT,B3GNT2,10678,2778,2.16641085465,symbol
WNT,TDRKH,11022,1405,-1.71027369375,symbol
WNT,KLHL4,56062,23316,1.54051285835,symbol
WNT,C4BPB,725,2072,1.60281111775,symbol
WNT,PRDM5,11107,5895,0.987983717211,symbol
WNT,IL12RB1,3594,20311,0.839411846655,symbol
WNT,TSHZ2,128553,21845,-1.23388644759,symbol
WNT,MAB21L4,79919,3914,2.50620955677,alias
WNT,FOXF1,2294,17988,-1.92842044692,symbol
WNT,ZNF701,55762,21095,1.03723151382,symbol
WNT,UPK1B,7348,4674,1.62050396442,symbol
WNT,OLFM4,10562,15377,-1.42315030737,symbol
WNT,AVPR1A,552,14570,-0.583503378752,symbol
WNT,RASGRP2,10235,13182,-1.28386241053,symbol
WNT,DLX5,1749,9110,1.64452023135,symbol
WNT,CLDN4,1364,8966,-1.89939345585,symbol
WNT,GNG11,2791,9091,2.09852650379,symbol
WNT,BNC1,646,16942,1.58225139336,symbol
WNT,ZNF230,7773,20763,1.38534278144,symbol
WNT,LPAR2,9170,20362,1.26399445256,symbol
WNT,TRMT2B,79979,23338,1.80002842507,symbol
WNT,ASB4,51666,9101,-0.728762798846,symbol
WNT,ZNF43,7594,20388,2.2320690359,symbol
WNT,KCNJ10,3766,1651,-1.43276659141,symbol
WNT,ITGB7,3695,14393,1.36135777708,symbol
WNT,HIRA,7290,22335,1.72585140096,symbol
WNT,DESI2,51029,2324,1.10426832494,symbol
WNT,EYA4,2070,8264,1.39326162198,symbol
WNT,APBB1,322,12602,-1.01528790297,symbol
WNT,MSI1,4440,14941,1.00152333996,symbol
WNT,KCNJ5,3762,13836,-0.970656340025,symbol
WNT,ANGPT1,284,10256,-1.92617170318,symbol
WNT,ZFP30,22835,20572,1.53566031892,symbol
WNT,TBXT,6862,8450,-0.954038286972,alias
WNT,MSH3,4437,6559,0.863448783565,symbol
WNT,CD244,51744,1672,0.75606236887,symbol
WNT,GNAO1,2775,17681,-0.915037841756,symbol
WNT,IGF1,3479,14775,1.35948123623,symbol
WNT,TPH1,7166,12725,1.0144342317,symbol
WNT,TLE4,7091,10843,-1.73347206901,symbol
WNT,LGALS14,56891,20635,0.981538986418,symbol
WNT,NCAM1,4684,13642,-0.877086430495,symbol
WNT,PIEZO2,63895,19483,-1.05133509247,symbol
WNT,IL1RL1,9173,3085,2.08077074582,symbol
WNT,SEC31B,25956,12140,1.44708283337,symbol
WNT,WFDC2,10406,21757,-1.31768738028,symbol
WNT,HOXB5,3215,18931,1.13995823557,symbol
WNT,FASLG,356,1803,-1.44349654904,symbol
WNT,AIRE,326,22225,0.756269896603,symbol
WNT,SEL1L3,23231,5450,-1.62188109405,symbol
WNT,ZNF45,7596,20759,2.19565822721,symbol
WNT,CD48,962,1669,1.57824848108,symbol
WNT,ZNF552,79818,21280,1.10289013974,symbol
WNT,RNASEH2B,79621,15350,1.05685087869,symbol
WNT,IGFBP1,3484,8839,1.48422826766,symbol
WNT,ANKMY1,51281,3904,0.58688972167,symbol
p53,GLS2,27165,14508,6.452464884676295,symbol
p53,MDM2,4193,14612,8.193488269182302,symbol
p53,ZNF79,7633,11200,4.020263344398706,symbol
p53,FDXR,2232,19217,11.994495921690351,symbol
p53,LCE1B,353132,1442,11.81373659688734,symbol
p53,FAS,355,12012,12.03060138237465,symbol
p53,CABYR,26256,19539,6.125471912191974,symbol
p53,SESN1,27244,8125,12.529228897463508,symbol
p53,PIDD1,55367,12445,5.9606407237831895,symbol
p53,PIDD1,55367,12445,5.9606407237831895,symbol
p53,TP53I3,9540,2522,18.261147329238344,symbol
p53,ABCA12,26154,3679,9.597182118769553,symbol
p53,SMIM10L2A,399668,23562,6.372565195229573,symbol
p53,DNAI3,126820,969,13.098405880124508,alias
p53,CDKN1A,1026,7754,15.956970310754723,symbol
p53,SPATA18,132671,5539,7.848997964782883,symbol
p53,CES2,8824,17770,7.280384841566823,symbol
p53,CDIP1,29965,17287,5.049443582282436,symbol
p53,RETSAT,54884,2945,7.1367279861364885,symbol
p53,PRKAB1,5564,14931,4.520029459285258,symbol
p53,CYP4F2,8529,20252,4.139434854074782,symbol
p53,KLHDC7A,127707,284,4.5662746090957205,symbol
p53,GPR87,53836,4948,10.836121759977534,symbol
p53,POLH,5429,7852,5.176012643300875,symbol
p53,XPC,7508,4039,6.587026008593313,symbol
p53,PPM1D,8493,19078,6.249520581062231,symbol
p53,ANKRA2,57763,6498,10.889630974186884,symbol
p53,PADI4,23569,277,4.107730147663894,symbol
p53,NECTIN4,81607,1680,9.30887621816103,alias
p53,SLC52A1,55065,18180,4.155589845831009,symbol
p53,PHLDA3,23612,1964,6.790437343039215,symbol
p53,DDB2,1643,12889,8.185583260145169,symbol
p53,RRM2B,50484,10233,10.632927679406718,symbol
p53,EDA2R,60401,23204,3.1791323026964338,symbol
p53,ZNF337,26152,21546,3.3017630301456933,symbol
p53,MUC19,283463,14225,7.040110233355504,symbol
p53,TNFRSF10B,8795,9814,6.009459388470295,symbol
p53,FBXW7,55294,6005,4.283285582331321,symbol
p53,CLCA2,9635,979,10.519255935623086,symbol
p53,ZMAT3,64393,5074,7.956698264614689,symbol
p53,STAG1,10274,4848,-3.8651133486903544,symbol
p53,TMEM63B,55362,7862,4.807352226655814,symbol
p53,SCN3B,55800,13759,4.85900175146136,symbol
p53,DRAXIN,374946,183,6.014405244852632,symbol
p53,SERPINB5,5268,19698,4.796405609625523,symbol
p53,RPS27L,51065,16690,6.25116452788065,symbol
p53,FAM13C,220965,11796,4.314974533860352,symbol
p53,DGKA,1606,14479,5.381505634253098,symbol
p53,TIGAR,57103,13919,10.151495414110276,symbol
p53,NRF1,4899,9393,-2.3510351484879664,symbol
p53,ACER2,340485,10569,11.596064389645838,symbol
p53,TP53INP1,94241,10188,8.65838226312228,symbol
p53,STX6,10228,1863,3.465799996306623,symbol
p53,BLOC1S2,282991,12135,7.412623260713744,symbol
p53,CMBL,134147,6235,5.050855729202823,symbol
p53,SRGAP3,9901,3971,2.5185476046162667,symbol
p53,CLTRN,57393,22894,6.82934107641466,alias
p53,GRIN2C,2905,19216,1.839359805817828,symbol
p53,CYFIP2,26999,7063,7.060904559614862,symbol
p53,TRIAP1,51499,14943,6.422788982189964,symbol
p53,ISCU,23479,14826,5.5123499539822856,symbol
p53,ARHGAP11A,9824,16422,-7.976226363284924,symbol
p53,CCDC90B,60492,13470,3.3881094626363772,symbol
p53,NADSYN1,55191,13356,3.836912580332245,symbol
p53,ZNF561,93134,20060,10.123218197683356,symbol
p53,ZSCAN4,201516,21274,3.1834625061636643,symbol
p53,INPP1,3628,3541,7.488075835821861,symbol
p53,LINC02875,388407,19082,3.2782830579474624,alias
p53,SPMIP9,200523,2990,3.038482577506853,alias
p53,PGAP1,80055,3564,5.574287106918351,symbol
p53,NBEAP1,606,16335,6.712308533482899,symbol
p53,CSTA,1475,4709,9.006077703707733,symbol
p53,DQX1,165545,2908,4.387116105937616,symbol
p53,PGF,5228,16081,4.454846512360694,symbol
p53,GRHL3,57822,378,8.21231017387999,symbol
p53,C2orf66,401027,3563,11.503174325222073,symbol
p53,FBXO22,26263,16852,3.692526001627024,symbol
p53,ANKRD20A12P,100874392,1271,3.6917744097009817,symbol
p53,KANK3,256949,20029,2.905439797175194,symbol
p53,RINL,126432,20602,4.514689686626452,symbol
p53,AK1,203,11215,4.352992415044511,symbol
p53,ZNF83,55769,21097,-5.857518761394605,symbol
p53,CYSRT1,375791,11423,5.076430758731781,symbol
p53,GDF15,9518,20323,9.773981683840187,symbol
p53,GRIP2,80852,4043,2.527611464512725,symbol
p53,EFNB1,1947,23209,2.8656789911934504,symbol
p53,AKR1B10,57016,9422,10.322077340036804,symbol
p53,CEL,1056,11308,4.049534672263433,symbol
p53,PLTP,5360,21779,6.885032885088286,symbol
p53,SLC44A5,204962,924,5.043420920412067,symbol
p53,EI24,9538,13805,4.09203042424567,symbol
p53,CSMD3,114788,10270,4.812601463006893,symbol
p53,RTL5,340526,23250,4.585514534840213,alias
p53,PDE6C,5146,12056,3.0141354028269594,symbol
p53,CARNS1,57571,13298,4.538733844691278,symbol
p53,LCE1C,353133,1441,30.220747276406065,symbol
p53,CCDC150,284992,3561,-3.174527111270652,symbol
p53,LCE1A,353131,1443,6.154822839299324,symbol
p53,TREM2,54209,7794,4.101936615114059,symbol
p53,GDF9,2661,6771,3.3557413439827735,symbol
