idx,gene_symbol,entrez
20287,ANO8,57719
20288,GTPBP3,84705
20289,PLVAP,83483
20290,BST2,684
20291,BISPR,105221694
20292,MVB12A,93343
20293,TMEM221,100130519
20294,NXNL1,115861
20295,SLC27A1,376497
20296,PGLS,25796
20297,FAM129C,199786
20298,COLGALT1,79709
20299,UNC13A,23025
20300,MAP1S,55201
20301,FCHO1,23149
20302,B3GNT3,10331
20303,INSL3,3640
20304,JAK3,3718
20305,RPL18A,6142
20306,SNORA68,26780
20307,SLC5A5,6528
20308,CCDC124,115098
20309,KCNN1,3780
20310,ARRDC2,27106
20311,IL12RB1,3594
20312,MAST3,23031
20313,PIK3R2,5296
20314,IFI30,10437
20315,MPV17L2,84769
20316,RAB3A,5864
20317,PDE4C,5143
20318,LOC729966,729966
20319,KIAA1683,80726
20320,JUND,3727
20321,LSM4,25804
20322,PGPEP1,54858
20323,GDF15,9518
20324,LRRC25,126364
20325,SSBP4,170463
20326,ISYNA1,51477
20327,ELL,8178
20328,FKBP8,23770
20329,KXD1,79036
20330,UBA52,7311
20331,C19orf60,55049
20332,CRLF1,9244
20333,TMEM59L,25789
20334,KLHL26,55295
20335,CRTC1,23373
20336,COMP,1311
20337,UPF1,5976
20338,CERS1,10715
20339,COPE,11316
20340,DDX49,54555
20341,HOMER3,9454
20342,SUGP2,10147
20343,ARMC6,93436
20344,SLC25A42,284439
20345,TMEM161A,54929
20346,MEF2B,100271849
20347,MEF2BNB-MEF2B,4207
20348,BORCS8,729991
20349,RFXANK,8625
20350,NR2C2AP,126382
20351,NCAN,1463
20352,HAPLN4,404037
20353,TM6SF2,53345
20354,SUGP1,57794
20355,MAU2,23383
20356,GATAD2A,54815
20357,TSSK6,83983
20358,NDUFA13,51079
20359,YJEFN3,374887
20360,CILP2,148113
20361,PBX4,80714
20362,LPAR2,9170
20363,GMIP,51291
20364,ATP13A1,57130
20365,ZNF101,94039
20366,ZNF14,7561
20367,LINC00663,284440
20368,ZNF506,440515
20369,ZNF253,56242
20370,ZNF93,81931
20371,ZNF682,91120
20372,ZNF90,7643
20373,ZNF486,90649
20374,ZNF826P,664701
20375,ZNF737,100129842
20376,ZNF626,199777
20377,ZNF85,7639
20378,ZNF430,80264
20379,ZNF714,148206
20380,ZNF431,170959
20381,ZNF708,7562
20382,ZNF738,148203
20383,ZNF493,284443
20384,LINC00664,400680
20385,ZNF429,353088
20386,ZNF100,163227
20387,LOC641367,641367
20388,ZNF43,7594
20389,ZNF208,7757
20390,ZNF257,113835
20391,ZNF676,163223
20392,ZNF729,100287226
20393,ZNF98,148198
20394,LOC101929124,101929124
20395,LOC100128139,100128139
20396,GOLGA2P9,440518
20397,LOC100996349,100996349
20398,ZNF492,57615
20399,ZNF99,7652
20400,ZNF728,388523
20401,LOC101929164,101929164
20402,LOC101929144,101929144
20403,ZNF730,100129543
20404,ZNF724P,440519
20405,LOC100132815,100132815
20406,ZNF91,7644
20407,LINC01224,104472717
20408,ZNF675,171392
20409,ZNF681,148213
20410,RPSAP58,388524
20411,ZNF726,730087
20412,ZNF254,9534
20413,HAVCR1P1,100101266
20414,LINC00662,148189
20415,LOC101927151,101927151
20416,LOC100420587,100420587
20417,LINC00906,148145
20418,LOC102724958,102724958
20419,LINC01532,100505835
20420,UQCRFS1,7386
20421,LOC284395,284395
20422,VSTM2B,342865
20423,POP4,10775
20424,PLEKHF1,79156
20425,C19orf12,83636
20426,CCNE1,898
20427,URI1,8725
20428,ZNF536,9745
20429,TSHZ3,57616
20430,THEG5,100507527
20431,LOC100996665,100996665
20432,LOC101927411,101927411
20433,ZNF507,22847
20434,LOC400684,400684
20435,DPY19L3,147991
20436,PDCD5,9141
20437,ANKRD27,84079
20438,RGS9BP,388531
20439,NUDT19,390916
20440,TDRD12,91646
20441,SLC7A9,11136
20442,CEP89,84902
20443,FAAP24,91442
20444,RHPN2,85415
20445,GPATCH1,55094
20446,WDR88,126248
20447,LRP3,4037
20448,SLC7A10,56301
20449,CEBPA,1050
20450,CEBPA-AS1,80054
20451,CEBPG,1054
20452,PEPD,5184
20453,CHST8,64377
20454,KCTD15,79047
20455,LSM14A,26065
20456,KIAA0355,9710
20457,GPI,2821
20458,PDCD2L,84306
20459,UBA2,10054
20460,WTIP,126374
20461,SCGB1B2P,643719
20462,SCGB2B2,284402
20463,ZNF302,55900
20464,ZNF181,339318
20465,ZNF599,148103
20466,LOC400685,400685
20467,ZNF30-AS1,102723513
20468,ZNF30,90075
20469,ZNF792,126375
20470,GRAMD1A,57655
20471,SCN1B,6324
20472,HPN,3249
20473,HPN-AS1,100128675
20474,FXYD3,5349
20475,LGI4,163175
20476,FXYD1,5348
20477,FXYD7,53822
20478,FXYD5,53827
20479,FAM187B,148109
20480,LSR,51599
20481,USF2,7392
20482,HAMP,57817
20483,MAG,4099
20484,CD22,933
20485,MIR5196,100847070
20486,FFAR1,2864
20487,FFAR3,2865
20488,LINC01531,100128682
20489,FFAR2,2867
20490,KRTDAP,388533
20491,DMKN,93099
20492,SBSN,374897
20493,GAPDHS,26330
20494,TMEM147-AS1,100506469
20495,TMEM147,10430
20496,ATP4A,495
20497,LOC102723617,102723617
20498,HAUS5,23354
20499,RBM42,79171
20500,ETV2,2116
20501,COX6B1,1340
20502,UPK1A,11045
20503,UPK1A-AS1,100862728
20504,ZBTB32,27033
20505,KMT2B,9757
20506,IGFLR1,79713
20507,U2AF1L4,199746
20508,PSENEN,55851
20509,LIN37,55957
20510,HSPB6,126393
20511,PROSER3,148137
20512,ARHGAP33,115703
20513,LOC644050,644050
20514,PRODH2,58510
20515,NPHS1,4868
20516,KIRREL2,84063
20517,APLP1,333
20518,NFKBID,84807
20519,HCST,10870
20520,TYROBP,7305
20521,LRFN3,79414
20522,SDHAF1,644096
20523,SYNE4,163183
20524,ALKBH6,84964
20525,LOC101927572,101927572
20526,CLIP3,25999
20527,THAP8,199745
20528,WDR62,284403
20529,OVOL3,728361
20530,POLR2I,5438
20531,TBCB,1155
20532,CAPNS1,826
20533,COX7A1,1346
20534,ZNF565,147929
20535,ZNF146,7705
20536,LOC100134317,100134317
20537,LINC00665,100506930
20538,ZFP14,57677
20539,ZFP82,284406
20540,LOC644189,644189
20541,ZNF566,84924
20542,LOC728752,728752
20543,ZNF260,339324
20544,ZNF529,57711
20545,ZNF529-AS1,101927599
20546,ZNF382,84911
20547,ZNF461,92283
20548,LINC01534,101927621
20549,ZNF567,163081
20550,ZNF850,342892
20551,LOC728485,728485
20552,ZNF790-AS1,284408
20553,ZNF790,388536
20554,ZNF345,25850
20555,ZNF829,374899
20556,ZNF568,374900
20557,ZNF420,147923
20558,ZNF585A,199704
20559,ZNF585B,92285
20560,ZNF383,163087
20561,LINC01535,101927667
20562,LOC284412,284412
20563,HKR1,284459
20564,ZNF527,84503
20565,ZNF569,148266
20566,ZNF570,148268
20567,ZNF793-AS1,101927720
20568,ZNF793,390927
20569,ZNF571-AS1,100507433
20570,ZNF540,163255
20571,ZNF571,51276
20572,ZFP30,22835
20573,ZNF781,163115
20574,ZNF607,84775
20575,ZNF573,126231
20576,LOC644554,644554
20577,LOC100631378,100631378
20578,WDR87,83889
20579,SIPA1L3,23094
20580,DPF1,8193
20581,PPP1R14A,94274
20582,SPINT2,10653
20583,YIF1B,90522
20584,C19orf33,64073
20585,KCNK6,9424
20586,CATSPERG,57828
20587,PSMD8,5714
20588,GGN,199720
20589,SPRED3,399473
20590,FAM98C,147965
20591,RASGRP4,115727
20592,RYR1,6261
20593,MAP4K1,11184
20594,EIF3K,27335
20595,ACTN4,81
20596,CAPN12,147968
20597,LGALS7,3963
20598,LGALS7B,653499
20599,LGALS4,3960
20600,ECH1,1891
20601,HNRNPL,3191
20602,RINL,126432
20603,SIRT2,22933
20604,NFKBIB,4793
20605,CCER2,643669
20606,SARS2,54938
20607,MRPS12,6183
20608,FBXO17,115290
20609,FBXO27,126433
20610,ACP7,390928
20611,PAK4,10298
20612,NCCRP1,342897
20613,SYCN,342898
20614,IFNL3,282617
20615,IFNL4,101180976
20616,IFNL2,282616
20617,IFNL1,282618
20618,LRFN1,57622
20619,GMFG,9535
20620,SAMD4B,55095
20621,PAF1,54623
20622,MED29,55588
20623,ZFP36,7538
20624,PLEKHG2,64857
20625,RPS16,6217
20626,SUPT5H,6829
20627,TIMM50,92609
20628,DLL3,10683
20629,SELV,348303
20630,EID2B,126272
20631,EID2,163126
20632,LGALS13,29124
20633,LOC100129935,100129935
20634,LGALS17A,400696
20635,LGALS14,56891
20636,CLC,1178
20637,LEUTX,342900
20638,DYRK1B,9149
20639,FBL,2091
20640,FCGBP,8857
20641,PSMC4,5704
20642,ZNF546,339327
20643,ZNF780B,163131
20644,ZNF780A,284323
20645,MAP3K10,4294
20646,TTC9B,148014
20647,CNTD2,79935
20648,AKT2,208
20649,MIR641,693226
20650,C19orf47,126526
20651,PLD3,23646
20652,HIPK4,147746
20653,PRX,57716
20654,SERTAD1,29950
20655,SERTAD3,29946
20656,BLVRB,645
20657,SPTBN4,57731
20658,SHKBP1,92799
20659,LTBP4,8425
20660,NUMBL,9253
20661,ADCK4,79934
20662,ITPKC,80271
20663,C19orf54,284325
20664,SNRPA,6626
20665,MIA,8190
20666,MIA-RAB4B,100529262
20667,RAB4B,53916
20668,RAB4B-EGLN2,100529264
20669,EGLN2,112398
20670,CYP2A6,1548
20671,CYP2A7,1549
20672,CYP2G1P,22952
20673,CYP2B7P,1556
20674,CYP2B6,1555
20675,CYP2A13,1553
20676,CYP2F1,1572
20677,CYP2S1,29785
20678,AXL,558
20679,HNRNPUL1,11100
20680,CCDC97,90324
20681,TGFB1,7040
20682,B9D2,80776
20683,TMEM91,641649
20684,EXOSC5,56915
20685,BCKDHA,593
20686,B3GNT8,374907
20687,ATP5SL,55101
20688,ERICH4,100170765
20689,PCAT19,100505495
20690,LINC01480,101927931
20691,CEACAM21,90273
20692,CEACAM4,1089
20693,CEACAM7,1087
20694,CEACAM5,1048
20695,CEACAM6,4680
20696,CEACAM3,1084
20697,LYPD4,147719
20698,DMRTC2,63946
20699,RPS19,6223
20700,CD79A,973
20701,ARHGEF1,9138
20702,RABAC1,10567
20703,ATP1A3,478
20704,GRIK5,2901
20705,ZNF574,64763
20706,POU2F2,5452
20707,LOC100505622,100505622
20708,DEDD2,162989
20709,ZNF526,116115
20710,GSK3A,2931
20711,ERF,2077
20712,CIC,23152
20713,PAFAH1B3,5050
20714,PRR19,284338
20715,TMEM145,284339
20716,MEGF8,1954
20717,CNFN,84518
20718,LOC101930071,101930071
20719,LIPE-AS1,100996307
20720,LIPE,3991
20721,CXCL17,284340
20722,CEACAM1,634
20723,CEACAM8,1088
20724,PSG3,5671
20725,PSG8,440533
20726,LOC100289650,100289650
20727,PSG10P,653492
20728,PSG1,5669
20729,PSG6,5675
20730,PSG7,5676
20731,PSG11,5680
20732,PSG2,5670
20733,PSG5,5673
20734,PSG4,5672
20735,LOC284344,284344
20736,PSG9,5678
20737,PRG1,23574
20738,CD177,57126
20739,TEX101,83639
20740,LYPD3,27076
20741,PHLDB3,653583
20742,ETHE1,23474
20743,ZNF575,284346
20744,XRCC1,7515
20745,PINLYP,390940
20746,IRGQ,126298
20747,ZNF576,79177
20748,ZNF428,126299
20749,SRRM5,100170229
20750,CADM4,199731
20751,PLAUR,5329
20752,IRGC,56269
20753,SMG9,56006
20754,KCNN4,3783
20755,LYPD5,284348
20756,ZNF283,284349
20757,ZNF404,342908
20758,LOC100505715,100505715
20759,ZNF45,7596
20760,ZNF221,7638
20761,ZNF155,7711
20762,LOC101928063,101928063
20763,ZNF230,7773
20764,ZNF222,7673
20765,ZNF223,7766
20766,ZNF284,342909
20767,ZNF224,7767
20768,LOC100379224,100379224
20769,ZNF225,7768
20770,ZNF234,10780
20771,ZNF226,7769
20772,ZNF227,7770
20773,ZNF233,353355
20774,ZNF235,9310
20775,ZNF112,7771
20776,ZNF285,26974
20777,ZNF229,7772
20778,ZNF180,7733
20779,CEACAM20,125931
20780,CEACAM22P,388550
20781,IGSF23,147710
20782,PVR,5817
20783,CEACAM19,56971
20784,CEACAM16,388551
20785,BCL3,602
20786,CBLC,23624
20787,BCAM,4059
20788,PVRL2,5819
20789,TOMM40,10452
20790,APOE,348
20791,APOC1,341
20792,APOC1P1,342
20793,APOC4,346
20794,APOC4-APOC2,100533990
20795,APOC2,344
20796,CLPTM1,1209
20797,RELB,5971
20798,CLASRP,11129
20799,ZNF296,162979
20800,GEMIN7,79760
20801,PPP1R37,284352
20802,NKPD1,284353
20803,TRAPPC6A,79090
20804,BLOC1S3,388552
20805,EXOC3L2,90332
20806,MARK4,57787
20807,CKM,1158
20808,KLC3,147700
20809,ERCC2,2068
20810,PPP1R13L,10848
20811,CD3EAP,10849
20812,ERCC1,2067
20813,FOSB,2354
20814,RTN2,6253
20815,PPM1N,147699
20816,VASP,7408
20817,OPA3,80207
20818,GPR4,2828
20819,EML2,24139
20820,MIR330,442902
20821,EML2-AS1,100287177
20822,GIPR,2696
20823,SNRPD2,6633
20824,QPCTL,54814
20825,FBXO46,23403
20826,BHMG1,388553
20827,SIX5,147912
20828,DMPK,1760
20829,DMWD,1762
20830,RSPH6A,81492
20831,SYMPK,8189
20832,FOXA3,3171
20833,IRF2BP1,26145
20834,MYPOP,339344
20835,NANOS2,339345
20836,NOVA2,4858
20837,CCDC61,729440
20838,PGLYRP1,8993
20839,IGFL4,444882
20840,LOC400706,400706
20841,IGFL3,388555
20842,IGFL2,147920
20843,DKFZp434J0226,93429
20844,IGFL1,374918
20845,HIF3A,64344
20846,PPP5C,5536
20847,CCDC8,83987
20848,PNMAL1,55228
20849,PPP5D1,100506012
20850,PNMAL2,57469
20851,CALM3,808
20852,PTGIR,5739
20853,GNG8,94235
20854,DACT3,147906
20855,DACT3-AS1,100506068
20856,PRKD2,25865
20857,STRN4,29888
20858,FKRP,79147
20859,SLC1A5,6510
20860,SNAR-E,100170220
20861,AP2S1,1175
20862,ARHGAP35,2909
20863,NPAS1,4861
20864,TMEM160,54958
20865,ZC3H4,23211
20866,SAE1,10055
20867,BBC3,27113
20868,CCDC9,26093
20869,INAFM1,255783
20870,C5AR1,728
20871,C5AR2,27202
20872,DHX34,9704
20873,MEIS3,56917
20874,SLC8A2,6543
20875,KPTN,11133
20876,NAPA-AS1,100505681
20877,NAPA,8775
20878,ZNF541,84215
20879,GLTSCR1,29998
20880,EHD2,30846
20881,GLTSCR2,29997
20882,SNORD23,692091
20883,SEPW1,6415
20884,TPRX1,284355
20885,CRX,1406
20886,SULT2A1,6822
20887,SNAR-C1,100170225
20888,SNAR-C4,100170219
20889,SNAR-C3,100170226
20890,BSPH1,100131137
20891,ELSPBP1,64100
20892,CABP5,56344
20893,PLA2G4C,8605
20894,LIG1,3978
20895,C19orf68,374920
20896,CARD8,22900
20897,CARD8-AS1,100505812
20898,ZNF114,163071
20899,CCDC114,93233
20900,EMP3,2014
20901,TMEM143,55260
20902,SYNGR4,23546
20903,KDELR1,10945
20904,GRIN2D,2906
20905,GRWD1,83743
20906,KCNJ14,3770
20907,CYTH2,9266
20908,LMTK3,114783
20909,SULT2B1,6820
20910,FAM83E,54854
20911,SPACA4,171169
20912,RPL18,6141
20913,SPHK2,56848
20914,DBP,1628
20915,CA11,770
20916,SEC1P,653677
20917,NTN5,126147
20918,FUT2,2524
20919,LOC105447645,105447645
20920,MAMSTR,284358
20921,RASIP1,54922
20922,IZUMO1,284359
20923,FUT1,2523
20924,FGF21,26291
20925,BCAT2,587
20926,HSD17B14,51171
20927,PLEKHA4,57664
20928,PPP1R15A,23645
20929,TULP2,7288
20930,NUCB1,4924
20931,NUCB1-AS1,100874085
20932,DHDH,27294
20933,BAX,581
20934,FTL,2512
20935,GYS1,2997
20936,RUVBL2,10856
20937,LHB,3972
20938,LOC101059948,101059948
20939,CGB,1082
20940,CGB2,114336
20941,CGB1,114335
20942,SNAR-G1,100126780
20943,CGB5,93659
20944,CGB8,94115
20945,CGB7,94027
20946,NTF4,4909
20947,KCNA7,3743
20948,SNRNP70,6625
20949,LIN7B,64130
20950,C19orf73,55150
20951,PPFIA3,8541
20952,HRC,3270
20953,TRPM4,54795
20954,SLC6A16,28968
20955,CD37,951
20956,TEAD2,8463
20957,DKKL1,27120
20958,LOC101928295,101928295
20959,CCDC155,147872
20960,PTH2,113091
20961,GFY,100507003
20962,SLC17A7,57030
20963,PIH1D1,55011
20964,ALDH16A1,126133
20965,FLT3LG,2323
20966,RPL13A,23521
20967,RPL13AP5,728658
20968,SNORD32A,26819
20969,RPS11,6205
20970,FCGRT,2217
20971,RCN3,57333
20972,NOSIP,51070
20973,PRRG2,5639
20974,PRR12,57479
20975,RRAS,6237
20976,SCAF1,58506
20977,IRF3,3661
20978,BCL2L12,83596
20979,PRMT1,3276
20980,ADM5,199800
20981,CPT1C,126129
20982,TSKS,60385
20983,AP2A1,160
20984,FUZ,80199
20985,MED25,81857
20986,PTOV1-AS1,100506033
20987,PTOV1,53635
20988,PTOV1-AS2,101928378
20989,PNKP,11284
20990,AKT1S1,84335
20991,TBC1D17,79735
20992,IL4I1,259307
20993,NUP62,23636
20994,ATF5,22809
20995,SIGLEC11,114132
20996,SIGLEC16,400709
20997,VRK3,51231
20998,ZNF473,25888
20999,FLJ26850,400710
21000,SNAR-B1,100170224
21001,SNAR-D,100170227
21002,IZUMO2,126123
21003,MYH14,79784
21004,KCNC3,3748
21005,NAPSB,256236
21006,NAPSA,9476
21007,NR1H2,7376
21008,POLD1,5424
21009,SPIB,6689
21010,MYBPC2,4606
21011,FAM71E1,112703
21012,EMC10,284361
21013,JOSD2,126119
21014,ASPDH,554235
21015,LRRC4B,94030
21016,SNAR-F,100126781
21017,SYT3,84258
21018,C19orf81,342918
21019,SHANK1,50944
21020,CLEC11A,6320
21021,GPR32,2854
21022,ACPT,93650
21023,C19orf48,84798
21024,SNORD88B,692203
21025,MGC45922,284365
21026,KLK1,3816
21027,KLK15,55554
21028,LOC105372441,105372441
21029,KLK3,354
21030,KLK2,3817
21031,KLKP1,606293
21032,KLK4,9622
21033,KLK5,25818
21034,KLK6,5653
21035,KLK7,5650
21036,KLK8,11202
21037,KLK9,284366
21038,KLK10,5655
21039,KLK11,11012
21040,KLK12,43849
21041,KLK13,26085
21042,KLK14,43847
21043,CTU1,90353
21044,SIGLEC9,27180
21045,SIGLEC7,27036
21046,LOC101928517,101928517
21047,SIGLEC17P,284367
21048,CD33,945
21049,SIGLECL1,284369
21050,IGLON5,402665
21051,VSIG10L,147645
21052,ETFB,2109
21053,CLDND2,125875
21054,NKG7,4818
21055,LIM2,3982
21056,C19orf84,147646
21057,SIGLEC10,89790
21058,LOC100129083,100129083
21059,SIGLEC8,27181
21060,CEACAM18,729767
21061,SIGLEC12,89858
21062,SIGLEC6,946
21063,ZNF175,7728
21064,LINC01530,729975
21065,SIGLEC5,8778
21066,SIGLEC14,100049587
21067,SPACA6P-AS,102238594
21068,SPACA6,147650
21069,HAS1,3036
21070,FPR1,2357
21071,FPR2,2358
21072,FPR3,2359
21073,ZNF577,84765
21074,ZNF649-AS1,101928571
21075,ZNF649,65251
21076,ZNF613,79898
21077,HCCAT3,101669766
21078,ZNF350,59348
21079,ZNF615,284370
21080,ZNF614,80110
21081,ZNF432,9668
21082,ZNF841,284371
21083,ZNF616,90317
21084,ZNF836,162962
21085,PPP2R1A,5518
21086,ZNF766,90321
21087,ZNF480,147657
21088,ZNF610,162963
21089,ZNF880,400713
21090,ZNF528-AS1,102724105
21091,ZNF528,84436
21092,ZNF534,147658
21093,ZNF578,147660
21094,ZNF808,388558
21095,ZNF701,55762
21096,ZNF137P,7696
21097,ZNF83,55769
21098,ZNF611,81856
21099,ZNF600,162966
21100,ZNF28,7576
21101,ZNF468,90333
21102,ZNF320,162967
21103,ZNF888,388559
21104,ZNF321P,399669
21105,ZNF816-ZNF321P,100529240
21106,ZNF816,125893
21107,ZNF702P,79986
21108,ERVV-1,147664
21109,ERVV-2,100271846
21110,ZNF160,90338
21111,ZNF415,55786
21112,ZNF347,84671
21113,ZNF665,79788
21114,ZNF818P,390963
21115,ZNF677,342926
21116,VN1R2,317701
21117,VN1R4,317703
21118,FAM90A27P,646508
21119,BIRC8,112401
21120,ZNF845,91664
21121,ZNF525,170958
21122,ZNF765,91661
21123,TPM3P9,147804
21124,ZNF761,388561
21125,ZNF813,126017
21126,ZNF331,55422
21127,LOC284379,284379
21128,DPRX,503834
21129,NLRP12,91662
21130,MYADM,91663
21131,PRKCG,5582
21132,CACNG7,59284
21133,CACNG8,59283
21134,CACNG6,59285
21135,VSTM1,284415
21136,TARM1,441864
21137,OSCAR,126014
21138,NDUFA3,4696
21139,TFPT,29844
21140,PRPF31,26121
21141,CNOT3,4849
21142,LENG1,79165
21143,TMC4,147798
21144,MBOAT7,79143
21145,TSEN34,79042
21146,RPS9,6203
21147,LILRB3,11025
21148,LILRA6,79168
21149,LILRB5,10990
21150,LILRB2,10288
21151,LILRA3,11026
21152,LILRA5,353514
21153,LILRA4,23547
21154,LAIR1,3903
21155,TTYH1,57348
21156,LENG8-AS1,104355426
21157,LENG8,114823
21158,LENG9,94059
21159,CDC42EP5,148170
21160,LAIR2,3904
21161,KIR3DX1,90011
21162,LILRA2,11027
21163,LILRA1,11024
21164,LILRB1,10859
21165,LILRB4,11006
21166,LILRP2,79166
21167,KIR3DL3,115653
21168,KIR2DL3,3804
21169,LOC101928804,101928804
21170,KIR2DL1,3802
21171,KIR2DL4,3805
21172,KIR3DL1,3811
21173,KIR2DS4,3809
21174,KIR3DL2,3812
21175,FCAR,2204
21176,NCR1,9437
21177,NLRP7,199713
21178,NLRP2,55655
21179,GP6,51206
21180,RDH13,112724
21181,EPS8L1,54869
21182,PPP1R12C,54776
21183,TNNT1,7138
21184,TNNI3,7137
21185,DNAAF3,352909
21186,SYT5,6861
21187,PTPRH,5794
21188,TMEM86B,255043
21189,PPP6R1,22870
21190,HSPBP1,23640
21191,BRSK1,84446
21192,TMEM150B,284417
21193,KMT5C,84787
21194,COX6B2,125965
21195,FAM71E2,284418
21196,IL11,3589
21197,TMEM190,147744
21198,TMEM238,388564
21199,RPL28,6158
21200,UBE2S,27338
21201,SHISA7,729956
21202,ISOC2,79763
21203,ZNF628,89887
21204,NAT14,57106
21205,SSC5D,284297
21206,SBK2,646643
21207,SBK3,100130827
21208,ZNF579,163033
21209,FIZ1,84922
21210,ZNF524,147807
21211,ZNF865,100507290
21212,ZNF784,147808
21213,ZNF580,51157
21214,ZNF581,51545
21215,CCDC106,29903
21216,U2AF2,11338
21217,EPN1,29924
21218,NLRP9,338321
21219,RFPL4A,342931
21220,RFPL4AL1,729974
21221,NLRP11,204801
21222,NLRP4,147945
21223,NLRP13,126204
21224,NLRP8,126205
21225,NLRP5,126206
21226,LOC101928886,101928886
21227,ZNF787,126208
21228,ZNF444,55311
21229,GALP,85569
21230,ZSCAN5B,342933
21231,ZSCAN5A,79149
21232,ZNF542P,147947
21233,ZNF582,147948
21234,ZNF582-AS1,386758
21235,ZNF583,147949
21236,ZNF667,63934
21237,ZNF667-AS1,100128252
21238,ZNF471,57573
21239,ZFP28,140612
21240,ZNF470,388566
21241,ZNF71,58491
21242,SMIM17,147670
21243,ZNF835,90485
21244,ZIM2-AS1,101929059
21245,ZIM2,23619
21246,PEG3,5178
21247,PEG3-AS1,100169890
21248,MIMT1,100073347
21249,USP29,57663
21250,ZIM3,114026
21251,DUXA,503835
21252,ZNF264,9422
21253,AURKC,6795
21254,ZNF805,390980
21255,ZNF460,10794
21256,ZNF543,125919
21257,ZNF304,57343
21258,ZNF547,284306
21259,TRAPPC2B,10597
21260,ZNF548,147694
21261,ZNF17,7565
21262,ZNF749,388567
21263,VN1R1,57191
21264,ZNF772,400720
21265,ZNF419,79744
21266,ZNF773,374928
21267,ZNF549,256051
21268,ZNF550,162972
21269,ZNF416,55659
21270,ZIK1,284307
21271,ZNF530,348327
21272,ZNF134,7693
21273,ZNF211,10520
21274,ZSCAN4,201516
21275,ZNF551,90233
21276,ZNF154,7710
21277,ZNF671,79891
21278,ZNF776,284309
21279,ZNF586,54807
21280,ZNF552,79818
21281,FKBP1AP1,2282
21282,ZNF587B,100293516
21283,ZNF587,84914
21284,ZNF814,730051
21285,ZNF417,147687
21286,ZNF418,147686
21287,ZNF256,10172
21288,C19orf18,147685
21289,ZNF606,80095
21290,LOC100128398,100128398
21291,ZSCAN1,284312
21292,ZNF135,7694
21293,ZSCAN18,65982
21294,ZNF329,79673
21295,ZNF274,10782
21296,ZNF544,27300
21297,ZNF8,7554
21298,ZSCAN22,342945
21299,A1BG,1
21300,A1BG-AS1,503538
21301,ZNF497,162968
21302,ZNF837,116412
21303,RPS5,6193
21304,RNF225,646862
21305,ZNF584,201514
21306,ZNF132,7691
21307,ZNF324B,388569
21308,ZNF324,25799
21309,ZNF446,55663
21310,SLC27A5,10998
21311,ZBTB45,84878
21312,TRIM28,10155
21313,MIR6807,102465976
21314,CHMP2A,27243
21315,UBE2M,9040
21316,MZF1-AS1,100131691
21317,MZF1,7593
21318,CENPBD1P1,65996
21319,DEFB125,245938
21320,DEFB126,81623
21321,DEFB127,140850
21322,DEFB132,400830
21323,C20orf96,140680
21324,ZCCHC3,85364
21325,LOC100507459,100507459
21326,SOX12,6666
21327,NRSN2,80023
21328,TRIB3,57761
21329,RBCK1,10616
21330,TBC1D20,128637
21331,CSNK2A1,1457
21332,TCF15,6939
21333,SRXN1,140809
21334,SCRT2,85508
21335,SLC52A3,113278
21336,FAM110A,83541
21337,ANGPT4,51378
21338,RSPO4,343637
21339,PSMF1,9491
21340,TMEM74B,55321
21341,C20orf202,400831
21342,RAD21L1,642636
21343,SNPH,9751
21344,SDCBP2,27111
21345,FKBP1A-SDCBP2,100528031
21346,SDCBP2-AS1,100507495
21347,FKBP1A,2280
21348,NSFL1C,55968
21349,SIRPB2,284759
21350,SIRPD,128646
21351,SIRPB1,10326
21352,SIRPG,55423
21353,SIRPG-AS1,101929010
21354,LOC100289473,100289473
21355,SIRPA,140885
21356,PDYN,5173
21357,STK35,140901
21358,LOC388780,388780
21359,TGM3,7053
21360,TGM6,343641
21361,SNRPB,6628
21362,ZNF343,79175
21363,TMC2,117532
21364,NOP56,10528
21365,SNORA51,677831
21366,IDH3B,3420
21367,EBF4,57593
21368,CPXM1,56265
21369,C20orf141,128653
21370,TMEM239,100288797
21371,PCED1A,64773
21372,VPS16,64601
21373,PTPRA,5786
21374,GNRH2,2797
21375,MRPS26,64949
21376,OXT,5020
21377,AVP,551
21378,UBOX5-AS1,100134015
21379,UBOX5,22888
21380,FASTKD5,60493
21381,LZTS3,9762
21382,DDRGK1,65992
21383,ITPA,3704
21384,SLC4A11,83959
21385,C20orf194,25943
21386,ATRN,8455
21387,GFRA4,64096
21388,ADAM33,80332
21389,SIGLEC1,6614
21390,HSPA12B,116835
21391,C20orf27,54976
21392,SPEF1,25876
21393,CENPB,1059
21394,CDC25B,994
21395,LOC101929125,101929125
21396,AP5S1,55317
21397,MAVS,57506
21398,PANK2,80025
21399,RNF24,11237
21400,SMOX,54498
21401,LINC01433,728228
21402,ADRA1D,146
21403,PRNP,5621
21404,PRND,23627
21405,PRNT,149830
21406,RASSF2,9770
21407,SLC23A2,9962
21408,TMEM230,29058
21409,PCNA,5111
21410,PCNA-AS1,100302739
21411,CDS2,8760
21412,PROKR2,128674
21413,LINC00658,100507629
21414,LOC643406,643406
21415,LINC00654,149837
21416,GPCPD1,56261
21417,C20orf196,149840
21418,CHGB,1114
21419,TRMT6,51605
21420,MCM8,84515
21421,MCM8-AS1,101929225
21422,CRLS1,54675
21423,LRRN4,164312
21424,FERMT1,55612
21425,CASC20,101929244
21426,BMP2,650
21427,LINC01428,101929265
21428,LOC101929312,101929312
